dept_name,dept_email,dept_address_state,lat,lon
Cuyahoga Falls Police Department,cops@cityofcf.com,OH,41.138668,-81.48351
Defiance Police Department,dpd@cityofdefiance.com,OH,41.286934,-84.36355
Delhi Township Police Department,police@delhi.oh.us,OH,39.112564,-84.635735
Dublin Police Department,sbrown@dublin.oh.us,OH,40.101982,-83.14079
East Liverpool Police Department,jlane@elpdonline.com,OH,40.62047,-80.58037
Euclid Police Department,Chiefofpolice@cityofeuclid.com,OH,41.600502,-81.52682
Fairborn Police Department,terry.bennington@ci.fairborn.oh.us,OH,39.827732,-84.02359
Fairfield Police Department,police@fairfield-city.org,OH,39.439747,-84.565734
Fairfield Township Police Department,rchabali@fairfieldtwp.org,OH,39.439747,-84.565734
Fayette Police Department,fayettepd@villageoffayette.com,OH,41.597264,-84.124267
Findlay Police Department,policechief@findlayohio.com,OH,41.038967,-83.65119
Forest Park Police Department,taftanas@forestpark.net,OH,39.288807,-84.52349
Franklin Police Department,acolon@franklinohio.org,OH,39.425652,-84.169906
Franklin Township Police Department,dratliff@franklin-township.com,OH,39.969575,-83.006863
Fremont Police Department,dbliss@fremontohio.org,OH,41.35156,-83.1239
Galion Police Department,marcrodriguez@galion.city,OH,40.73383,-82.787384
Genoa Police Department,mherrig@genoapolice.org,OH,41.51831,-83.357315
Genoa Township Police Department,sgammill@genoatwp.com,OH,40.179768,-82.91132
German Township Police Department,Clerk@germantownshippolice.org,OH,39.622817,-84.403956
German Township Police Department,tell-us@germantwp.org,OH,39.98669,-83.87804
Germantown Police Department,policerecords@germantown.oh.us,OH,39.62576,-84.373314
Girard Police Department,girardpd@cityofgirardoh.gov,OH,41.308936,-80.767656
Grandview Heights Police Department,jcohill@grandviewheights.org,OH,39.977486,-83.04534
Granville Police Department,wcaskey@granville.oh.us,OH,40.093609,-82.481251
Green Township Police Department,police@greentwp.org,OH,39.196927,-84.544187
Hamilton Police Department,hpdcentralrecords@hamilton-oh.gov,OH,39.39787,-84.56464
Harrison Police Department,clindsey@harrisonohio.gov,OH,39.196927,-84.544187
Heath Police Department,cblack@heathohio.gov,OH,40.017265,-82.45144
Highland Heights Police Department,jcook@highlandhts.com,OH,41.552513,-81.46991
Hinckley Police Department,chiefofpolice@hinckleypd.us,OH,41.116051,-81.899566
Howland Township Police Department,Howland.police@howlandtownship.org,OH,41.23911,-80.74056
Huber Heights Police Department,mlightner@hhoh.org,OH,39.862236,-84.12629
Ironton Police Department,chiefipd@ironton-ohio.com,OH,38.603866,-82.517186
Jefferson Police Department,jeffersonvillagepolice@gmail.com,OH,41.73832,-80.764946
Kenton Police Department,dmusser@cityofkenton.com,OH,40.647194,-83.60908
Lancaster Police Department,lpd@ci.lancaster.oh.us,OH,39.730156,-82.60232
Lebanon Police Department,jmitchell@lebanonohio.gov,OH,39.43554,-84.20856
Lorain Police Department,lpdrecordsrequest@cityoflorain.org,OH,41.467964,-82.179665
Louisville Police Department,policechief@louisvilleohio.org,OH,40.83684,-81.25812
Loveland Police Department,srahe@lovelandoh.gov,OH,39.27472,-84.283966
Madeira Police Department,police@madeiracity.com,OH,39.190426,-84.36309
Madison Township Police Department,policeadmin@madisontownship.org,OH,39.87753,-82.88261
Madison Township Police Department,ekirk@madisontownship.net,OH,41.817806,-81.04854
Magnolia Police Department,chiefhager@magnoliapolice.com,OH,40.653802,-81.298323
Maple Heights Police Department,mhpdchief@mhpd-ohio.com,OH,41.41495,-81.56593
Marietta Police Department,aaronnedeff@mariettaoh.net,OH,39.41622,-81.45329
Massillon Police Department,kmoser@massillonohio.gov,OH,40.795933,-81.52078
Medina Police Department,smarcum@medinaoh.org,OH,41.140602,-81.86505
Medina Township Police Department,jminek@mtpd.net,OH,41.171608,-81.828995
Miami Township Police Department,cstiegelmeyer@miamitownship.com,OH,39.627914,-84.22163
Miami Township Police Department,Mike.Mills@MiamiTwpOH.gov,OH,39.1966,-84.241745
Miamisburg Police Department,police@cityofmiamisburg.com,OH,39.753736,-84.290591
Middleburg Heights Police Department,etomba@middleburgheights-oh.gov,OH,41.37158,-81.80963
Mifflin Township Police Department,police@mifflin-oh.gov,OH,40.026688,-82.94647
Monroe Police Department,buchananb@monroeohio.org,OH,39.439747,-84.565734
Montville Township Police Department,mneil@montvilletwp.org,OH,41.116051,-81.899566
New Franklin Police Department,pd@newfranklin.org,OH,40.95246,-81.56726
Newark Division Of Police,Chief@newarkohio.net,OH,40.093609,-82.481251
Newtown Police Department,tsynan@newtownohio.gov,OH,39.125675,-84.361015
North College Hill Police Department,nchpd@northcollegehill.org,OH,39.217957,-84.551285
Norwood Police Department,wkramer@norwoodpolice.org,OH,39.161926,-84.45553
Oxford Police Department,jjones@cityofoxford.org,OH,39.510452,-84.74075
Oxford Township Police Department,ppiccioni@oxfordtwpohio.org,OH,39.439747,-84.565734
Painesville Police Department,splatt@painesville.com,OH,41.723743,-81.24602
Parma Heights Police Department,info@phpd.us,OH,41.393192,-81.75851
Pataskala Police Department,bbrooks@pataskalapolice.net,OH,39.993855,-82.67523
Perry Township Police Department,info@perrytwppolice.org,OH,39.83672,-84.41134
Perry Township Police Department,perrypd@bright.net,OH,40.687794,-84.0593
Perry Township Police Department,scesaro@perrytwp.org,OH,40.110653,-83.09106
Perrysburg Police Department,police@ci.perrysburg.oh.us,OH,41.55711,-83.63056
Pickerington Police Department,tcheney@pickerington.net,OH,39.75285,-82.627915
Piqua Police Department,policerecords@piquaoh.org,OH,40.146603,-84.24094
Portsmouth Police Department,ajohnson@portsmouthohpd.gov,OH,38.731506,-82.998215
Ravenna Police Department,rpdinfo@ravennaoh.gov,OH,41.156998,-81.243996
Reading Police Department,Bedens@readingpolice.org,OH,39.223835,-84.44188
Reynoldsburg Police Department,precords@reypd.com,OH,39.969575,-83.006863
Riverside Police Department,police@riversideoh.gov,OH,39.79377,-84.12792
Salem Police Department,policechief@cityofsalemohio.org,OH,40.899406,-80.855354
Seven Hills Police Department,abaker@sevenhillspd.org,OH,41.367527,-81.68019
Shawnee Township Police Department,sgthartman@shawneetownship.com,OH,40.705822,-84.148994
Sheffield Lake Police Department,akory@sheffieldlake.net,OH,41.489723,-82.09447
Springdale Police Department,spd@springdale.org,OH,39.196927,-84.544187
Springfield Police Department,lgraf@springfieldohio.gov,OH,39.917032,-83.783676
Springfield Township Police Department,chiefsimone@springfieldtownship.us,OH,41.034637,-81.44235
Springfield Township Police Department,spd512@zoominternet.net,OH,40.943657,-80.5872
Springfield Township Police Department,//rbley@springfieldtwp.org,OH,39.23279,-84.52749
St Marys Police Department,jsutton@cityofstmarys.net,OH,40.545612,-84.39172
Steubenville Police Department,police@cityofsteubenville.us,OH,40.35872,-80.61412
Stow Police Department,stowpd@stow.oh.us,OH,41.168526,-81.44039
Strongsville Police Department,mark.fender@strongsville.org,OH,41.31448,-81.83247
Sylvania Police Department,chief.schnoor@sylvaniapolice.com,OH,41.71706,-83.70394
Tiffin Police Department,"CHIEFOFPOLICE@TIFFINOHIO.GOV
",OH,41.113995,-83.18265
Tipp City Police Department,adkinsg@tippcity.net,OH,39.95825,-84.18596
Toledo Police Department,toledo.police@toledo.oh.gov,OH,41.6560586,-83.5356281
Trotwood Police Department,ewilson@trotwood.org,OH,39.79456,-84.29269
Wapakoneta Police Department,police@wapakoneta.net,OH,40.561309,-84.224018
Warren Police Department,emerkel@warren.org,OH,41.234085,-80.81711
Washington Township Police Department,police@washington-twp.com,OH,41.721207,-83.52665
Washington Township Police Department,jcore4@embarqmail.com,OH,40.420472,-83.882108
Weathersfield Township Police Department,MNaples@weathersfieldtwp.com,OH,41.147743,-80.767525
Wellington Police Department,tbarfield@villageofwellington.com,OH,41.168377,-82.21677
Whitehall Police Department,pdchiefs@whitehall-oh.us,OH,39.967518,-82.8853
Willoughby Hills Police Department,Police@WilloughbyHillsPolice.org,OH,41.58852,-81.432755
Willoughby Police Department,jschultz@willoughbypolice.com,OH,41.628723,-81.422295
Willowick Police Department,bturner@cityofwillowick.com,OH,41.638817,-81.474846
Wooster Police Department,mfisher@woosteroh.com,OH,40.79921,-81.94194
Wyoming Police Department,bbrady@wyomingohio.gov,OH,39.228252,-84.46669
Youngstown Police Department,chiefdavis@youngstownohio.gov,OH,41.099815,-80.65149
Bartlesville Police Department,tdroles@cityofbartlesville.org,OK,36.75313,-95.97683
Blanchard Police Department,dispatch1@cityofblanchard.us,OK,35.016433,-97.449801
Bokchito Police Department,sguhl@bokchito.org,OK,34.0164259,-96.1435069
Broken Arrow Police Department,bberryhill@Brokenarrowok.gov,OK,36.0628141,-95.7814245
Catoosa Police Department,rbenight@cityofcatoosa.org,OK,36.378082,-95.601337
Chickasha Police Department,Chief@Chickashapd.org,OK,35.051174,-97.93979
Claremore Police Department,sbrown@claremorecity.com,OK,36.378082,-95.601337
Clinton Police Department,police@clintonok.gov,OK,35.5154,-98.96484
Coweta Police Department,mbell@cityofcoweta-ok.gov,OK,35.963479,-95.5141
Cushing Police Department,policechief@cityofcushing.org,OK,36.079225,-96.975255
Durant Police Department,dhouser@durant.org,OK,33.990627,-96.38139
Enid Police Department,bskaggs@enid.org,OK,36.378273,-97.787729
Guthrie Police Department,dsweger@cityofguthrie.com,OK,35.914151,-97.450764
Mcalester Police Department,darrell.miller@cityofmcalester.com,OK,34.92554,-95.74813
Miami Police Department,tanderson@miamiokla.net,OK,36.835764,-94.802681
Midwest City Police Department,sporter@midwestcityok.org,OK,35.46556,-97.388535
Muskogee Police Department,MPD@muskogeepd.org,OK,35.7483004,-95.3716275
Mustang Police Department,mustang_pd@cityofmustang.org,OK,35.378815,-97.69633
Piedmont Police Department,ssinger@piedmont-ok.gov,OK,35.54341,-97.979844
Poteau Police Department,chief@poteau-ok.com,OK,35.053352,-94.62298
Sand Springs Police Department,Policeinfo@sandspringsok.org,OK,36.120318,-95.941813
Shawnee Police Department,mwilson@shawneeok.org,OK,35.328705,-96.92376
Skiatook Police Department,bwakefield@cityofskiatook.com,OK,36.120318,-95.941813
Stillwater Police Department,policerecords@stillwater.org,OK,36.079225,-96.975255
Tulsa Police Department,tpd_news@cityoftulsa.org,OK,36.149185,-95.99595
Tuttle Police Department,dcluck@cityoftuttle.com,OK,35.021058,-97.88689
Wagoner Police Department,mike.hammons@wagonerpd.org,OK,35.959576,-95.375015
Woodward Police Department,bparker@cityofwoodward-ok.gov,OK,36.434517,-99.3906
Albany Police Department,mike.peaslee@cityofalbany.net,OR,44.629757,-123.09799
Ashland Police Department,police_info@ashland.or.us,OR,42.194,-122.69845
Astoria Police Department,gspalding@astoria.or.us,OR,46.1908,-123.81102
Baker City Police Department,tduby@bakercity.com,OR,44.703427,-117.691933
Beaverton Police Department,beavertonpolice@beavertonoregon.gov,OR,45.553542,-123.097615
Bend Police Department,police@bendoregon.gov,OR,44.055473,-121.33363
Central Point Police Department,policeinfo@centralpointoregon.gov,OR,42.37341,-122.914925
Cornelius Police Department,police@corneliusor.gov,OR,45.553542,-123.097615
Corvallis Police Department,police@corvallisoregon.gov,OR,44.493882,-123.424664
Cottage Grove Police Department,cgpd@cgpolice.org,OR,43.79731,-123.06422
Eagle Point Police Department,darinmay@cityofeaglepoint.org,OR,42.411782,-122.675797
Eugene Police Department,policepio@ci.eugene.or.us,OR,44.051296,-123.08966
Forest Grove Police Department,fgpd@forestgrove-or.gov,OR,45.553542,-123.097615
Gladstone Police Department,policerecords@gladstoneoregon.us,OR,45.388347,-122.6001991
Grants Pass Police Department,whensman@grantspassoregon.gov,OR,42.44356,-123.32451
Independence Police Department,mason.robert@ci.independence.or.us.,OR,44.904395,-123.397329
La Grande Police Department,gbell@cityoflagrande.org,OR,45.321217,-118.09552
Lebanon Police Department,awaite@ci.lebanon.or.us,OR,44.494824,-122.543755
Monmouth Police Department,ihaines@ci.monmouth.or.us,OR,44.849636,-123.233765
Newberg Dundee Police Department,police@newbergoregon.gov,OR,45.29871,-122.98235
Newport Police Department,k.o'carra@newportpolice.net,OR,44.635136,-124.053535
North Bend Police Department,gmccullough@northbendpd.org,OR,43.184193,-124.092557
Ontario Police Department,jason.cooper@ontariooregon.org,OR,44.023506,-116.969215
Pendleton Police Department,Chuck.Byram@ci.pendleton.or.us,OR,45.676865,-118.84035
Portland Police Bureau,ppbpio@portlandoregon.gov,OR,45.5150447,-122.676293
Prineville Police Department,dcummins@prinevillepd.org,OR,44.302937,-120.84344
Redmond Police Department,pdrecords@ci.redmond.or.us,OR,43.915118,-121.225575
Sandy Police Department,eroberts@ci.sandy.or.us,OR,45.39729,-122.26228
Seaside Police Department,dham@cityofseaside.us,OR,45.9870457,-123.9232566
Silverton Police Department,janglemier@silverton.or.us,OR,45.003914,-122.78211
Springfield Police Department,police@springfield-or.gov,OR,43.928305,-122.897659
St Helens Police Department,shpd@ci.st-helens.or.us,OR,45.860245,-122.81062
The Dalles Police Department,tworthy@ci.the-dalles.or.us,OR,45.601204,-121.183784
Tigard Police Department,AskTigardPolice@tigard-or.gov,OR,45.4259,-122.765755
Tualatin Police Department,TualatinRecords@tualatin.gov,OR,45.386482,-122.76633
Woodburn Police Department,PoliceDepartment@ci.woodburn.or.us,OR,45.142204,-122.85922
Abington Township Police Department,pmolloy@abingtonpa.gov,PA,40.116787,-75.12057
Aliquippa Police Department,john.lane@aliquippapa.gov,PA,40.61835,-80.24516
Aston Township Police Department,contactus@astonpd.org,PA,39.91667,-75.398786
Baldwin Borough Police Department,Tcortazzo@baldwinborough.org,PA,40.38374,-79.95641
Beaver Falls Police Department,bfpolice@beaverfallspa.org,PA,40.739536,-80.32918
Bellevue Borough Police Department,sentner@bellevueboropolice.com,PA,40.49667,-80.05548
Bethel Park Borough Police Department,police@bethelparkpolice.net,PA,40.338436,-80.02606
Bethlehem Township Police Department,mkott@bethlehem-pa.gov,PA,40.752791,-75.307447
Bristol Township Police Department,patrol@btpolice.com,PA,40.124046,-74.86893
Brookhaven Borough Police Department,tips@brookhavenpolice.com,PA,39.875076,-75.39282
Buckingham Township Police Department,police@buckinghampa.org,PA,40.336887,-75.10706
Bushkill Township Police Department,police@bushkilltownship.com,PA,40.79878,-75.33245
Butler City Police Department,PoliceDepartment@cityofbutler.org,PA,40.86172,-79.89647
Butler Township Police Department,police@butlertwp.org,PA,40.859936,-79.93951
Butler Township Police Department,wfeissner@butlertownship.org,PA,41.014385,-76.00398
Caln Township Police Department,policeadministration@calntownship.org,PA,39.973965,-75.749732
Canton Borough Police Department,cpd@frontiernet.net,PA,41.791495,-76.502124
Carlisle Borough Police Department,slatshaw@carlislepa.org,PA,40.20692,-77.19422
Center Township Police Department,bkramer@ctbos.com,PA,40.649357,-80.299614
Chartiers Township Police Department,jhorvath@chartierstwp.com,PA,40.224365,-80.21785
Columbia Borough Police Department,columbiaboroughpolice@yahoo.com,PA,40.041992,-76.250198
Conshohocken Borough Police Department,gmetz@conshohockenpd.org,PA,40.079075,-75.30114
Derry Township Police Department,gwwarner@derrytownship.org,PA,40.282635,-76.6811
East Hempfield Township Police Department,skiless@ehpd.org,PA,40.041992,-76.250198
East Marlborough Township,rclarke@eastmarlborough.org,PA,39.973965,-75.749732
Easttown Township Police Department,police@easttown.org,PA,39.973965,-75.749732
Elizabeth Township Police Department,ElizabethTwpPolice@comcast.net,PA,40.272415,-79.82319
Emmaus Borough Police Department,Police@emmauspd.org,PA,40.5340509,-75.4911854
Erie Police Department,eriepolice@erie.pa.us,PA,42.128925,-80.08493
Fairview Township Police Department,jloper@fairviewpolice.org,PA,40.189552,-76.88996
Falls Township Police Department,fallspolice@fallstwppd.com,PA,40.18367,-74.85732
Ferguson Township Police Department,police@twp.ferguson.pa.us,PA,40.76666,-77.88017
Franconia Township Police Department,police@franconia-township.org,PA,40.314552,-75.367483
Greenfield Township Police Department,rsharkey@greenfieldtownshippa.gov,PA,40.28968,-78.4482
Greenfield Township Police Department,police@greenfieldtownship.org,PA,41.44025,-75.609587
Grove City Police Department,grovecitypd@gmail.com,PA,41.1590012,-80.078494
Hatfield Township Police Department,wtierney@hatfield.org,PA,40.285416,-75.285904
Hazleton Police Department,bschoonmaker@hazletonpd.org,PA,41.172787,-75.976035
Hilltown Township Police Department,pdadmin@hilltownpd.org,PA,40.336887,-75.10706
Honey Brook Borough Police,chief@hbbpolice.com,PA,39.973965,-75.749732
Horsham Township Police Department,police@horsham.org%20,PA,40.209999,-75.370201
Indiana Borough Police Department,jhoag@indianaboro.com,PA,40.6241,-79.154655
Jeannette Police Department,djohnston@jntpd.com,PA,40.32698,-79.61566
Jefferson Hills Borough Police Department,policeinfo@jeffersonhills.net,PA,40.299496,-79.938126
Kennett Township Police Department,KTPD@Kennett.pa.us,PA,39.973965,-75.749732
Lancaster Township Police Department,lancasterpd@lancaster-township.com,PA,40.851442,-80.120079
Lansdowne Borough Police Department,krutherford@lansdowneborough.com,PA,39.938328,-75.271706
Latrobe Borough Police Department,JSleasman@CityofLatrobe.com,PA,40.315666,-79.385475
Lawrence Township Police Department,ltpd@lawrencepa.g,PA,40.990257,-78.471044
Lehman Township Police Department,police@lehmantwp.com,PA,41.307402,-76.021212
Lower Burrell Police Department,swilks@lbpolice.org,PA,40.589146,-79.727844
Lower Paxton Township Police Department,mzerbe@lowerpaxton-pa.gov,PA,40.298607,-76.80713
Lower Pottsgrove Township Police Department,rbell@lowerpottsgrove.org,PA,40.25385,-75.58842
Lower Southampton Township Police Department,policeadmin@lstwp.org,PA,40.1555038,-74.9922437
Lower Swatara Township Police Department,dvisconti@lowerswatara.org,PA,40.220463,-76.76824
Lower Windsor Township Police Department,PoliceInfo@lowerwindsor.com,PA,39.940807,-76.52434
Macungie Borough Police Department,tkocher@macungiepd.org,PA,40.514797,-75.55704
Manor Township Police Department,Graefft@manorpd.org,PA,40.027744,-76.36464
Manor Township Police Department,mtpd@manortownshippa.com,PA,40.781788,-79.521842
Marple Township Police Department,bgraeff@marplepolice.com,PA,39.975986,-75.3633
Mechanicsburg Police Department,adminpd@mechanicsburgpolice.org,PA,40.21412,-77.0099
Middletown Borough Police Department,syoder@middletownboroughpd.com,PA,40.195194,-76.73214
Middletown Township Police Department,jbartorilla@mtpd.org,PA,40.336887,-75.10706
Millcreek Township Police Department,millcreekpd@comcast.net,PA,40.353837,-76.212401
Millcreek Township Police Department,facebook@millcreektownship.com,PA,42.081562,-80.1552
Monroeville Police Department,coleke@monroeville.pa.us,PA,40.46892,-79.98092
Morrisville Borough Police Department,gmcclay@morrisvillepd.com,PA,40.2101602,-74.7752626
Mount Joy Borough Police Department,mountjoypolice@mjbpd.org,PA,40.041992,-76.250198
Muhlenberg Township Police Department,muhlpd@muhlenbergtwp.com,PA,40.41486,-75.924385
Nether Providence Township Police Department,dsplain@netherprovidence.org,PA,39.900463,-75.36943
New Britain Township Police Department,Police@NBTPD.org,PA,40.3,-75.20132
New Castle City Police Department,kevin.seelbaugh@newcastlepa.gov,PA,41.002735,-80.347244
New Kensington Police Department,newkensingtonpolice@gmail.com,PA,40.567955,-79.768074
Newtown Township Police Department,policeinfo@twp.newtown.pa.us,PA,40.25569,-74.9614
Newtown Township Police Department,ntpd@newtowntownship.org,PA,39.981247,-75.40614
Norristown Borough Police Department,lremolde@norristown.org,PA,40.114376,-75.33891
North Fayette Township Police Department,cokusd@northfayettepapolice.gov,PA,40.4189,-80.206696
North Middleton Township Police Department,police@nmiddleton.com,PA,40.237446,-77.180405
Palmyra Borough Police Department,awinters@palmyrapolice.com,PA,40.367344,-76.458009
Peters Township Police Department,degrimes@peterstownship.com,PA,40.200005,-80.252132
Philadelphia Police Department,police.commissioner@phila.gov,PA,40.0389745,-75.0069352
Phoenixville Borough Police Department,tsjostrom@phoenixville.org,PA,40.133167,-75.51331
Pittsburgh Police Department,thomas.stangrecki@pittsburghpa.gov,PA,40.45084,-80.022484
Plum Borough Police Department,it@plumboro.com,PA,40.504036,-79.7621
Plumstead Township Police Department,dmettin@plumstead.gov,PA,40.336887,-75.10706
Pottstown Borough Police Department,PottstownPolice@Pottstown.org,PA,40.209999,-75.370201
Quakertown Police Department,"manager@quakertown.org 
",PA,40.336887,-75.10706
Robinson Township Police Department,twestwood@robinsonpd.com,PA,40.4432,-80.147255
Sandy Township Police Department,sfolmar@sandytownshippolice.org,PA,41.000249,-78.473749
Scott Township Police Department,Police@scotttownship.org,PA,41.535,-75.612526
Scott Township Police Department,police@scottpolice.com,PA,41.01412,-76.403821
Solebury Township Police Department,police@soleburypd.org,PA,40.336887,-75.10706
South Abington Township Police Department,Tips@southabingtonpa.gov,PA,41.44025,-75.609587
South Fayette Township Police Department,jphoennik@sftwp.com,PA,40.46892,-79.98092
Springettsbury Township Police Department,"tking@springettsbury.com
",PA,39.99148,-76.671074
St Marys Police Department,smpd@stmaryspa.gov,PA,41.430183,-78.5572
State College Borough Police Department,police@statecollegepa.us,PA,40.79319,-77.85999
Telford Borough Police Department,telfordpolice@telfordpd.org,PA,40.209999,-75.370201
Upper Allen Township Police Department,aparsons@upperallenpolice.com,PA,40.18524,-76.985054
Upper Macungie Township Police Department,msitoski@uppermac-pd.org,PA,40.563968,-75.629181
Upper Moreland Township Police Department,umpd@uppermoreland.org,PA,40.14413,-75.117645
Upper Providence Township Police Department,Rhaley@upperprovidence.org,PA,39.91524,-75.32395
Upper St Clair Township Police Department,uscpd@twpusc.org,PA,40.333327,-80.07179
Valley Township Police Department,chief@valleytownship.org,PA,39.973965,-75.749732
Warren Police Department,JSproveri@police.cityofwarrenpa.gov,PA,41.846287,-79.148186
West Goshen Township Police Department,police@westgoshen.org,PA,39.97217,-75.58137
West Lampeter Township Police Department,bwiczkowski@westlampeterpolice.com,PA,40.041992,-76.250198
West Manchester Township Police Department,jsnyder@wmtwp.com,PA,39.952354,-76.78324
Whitehall Township Police Department,mmarks@whitehallpd.com,PA,40.65474,-75.49844
Whitemarsh Township Police Department,cward@whitemarshpd.org,PA,40.087276,-75.25336
Whitpain Township Police Department,tips@whitpainpolice.org,PA,40.209999,-75.370201
Yeadon Borough Police Department,apaparo@yeadonpd.org,PA,39.9365,-75.253426
York Police Department,mmuldrow@yorkcity.org,PA,39.960655,-76.72831
Barrington Police Department,mcorreia@barrington.ri.gov,RI,41.70411,-71.285956
Burrillville Police Department,Bpd@burrillville.org,RI,41.964413,-71.64325
Central Falls Police Department,questions@cfpd.centralfallsri.gov,RI,41.88832,-71.39278
Coventry Police Department,businessoffice@coventrypd.org,RI,41.690586,-71.56231
East Greenwich Police,sbrown@eastgreenwichri.com,RI,41.66131,-71.4511
East Providence Police Department,cfrancesconi@cityofeastprov.com,RI,41.81337,-71.35126
Johnston Police Department,jrazza@johnstonpd.com,RI,41.830215,-71.500885
Lincoln Police Department,bsullivan@lincolnpoliceri.com,RI,41.903774,-71.41382
Middletown Police Department,tbeck@middletownri.com,RI,41.502732,-71.284063
North Kingstown Police Department,tips@northkingstown.org,RI,41.401162,-71.617612
North Providence Police Department,cpunorthprovidence@gmail.com,RI,41.860428,-71.468025
Pawtucket Police Department,administrator@Pawtucketpolice.com,RI,41.879248,-71.3820922
Portsmouth Police Department,policedept@portsmouthri.com,RI,41.592037,-71.25347
Providence Police Department,policedept@providenceri.com,RI,41.869765,-71.578626
Richmond Police Department,chief@richmondpd.org,RI,41.401162,-71.617612
Scituate Police Department,info@scituatepd.org,RI,41.731598,-71.54742
Tiverton Police Department,draymond@tivertonpoliceri.com,RI,41.64079,-71.185715
West Warwick Police Department,svannini@westwarwickri.org,RI,41.706417,-71.52319
Aiken Police Department,adps_social@cityofaikensc.gov,SC,33.550013,-81.632983
Beaufort Police Department,dmcdorman@cityofbeaufort.org,SC,32.358147,-80.68932
Bennettsville Police Department,kevin.miller@bennettsvillesc.com,SC,34.601805,-79.677942
Charleston Police Department,speaktocpd@charleston-sc.gov,SC,32.787556,-79.95888
Columbia Police Department,chiefholbrook@columbiasc.gov,SC,34.00228,-81.040215
Conway Police Department,conwaypolice@cityofconway.com,SC,33.909269,-78.976675
Forest Acres Police Department,gsealy@forestacrespd.net,SC,34.018734,-80.96634
Fort Mill Police Department,bzachary@fortmillsc.gov,SC,34.97019,-81.183188
Fountain Inn Police Department,michael.hamilton@fountaininn.org,SC,34.892645,-82.372077
Goose Creek Police Department,ljroscoe@cityofgoosecreek.com,SC,33.2077,-79.953655
Greenwood Police Department,tj.chaudoin@gwdcity.com,SC,34.155796,-82.127876
Irmo Police Department,irmopolice@townofirmosc.com,SC,33.892556,-81.272851
Laurens Police Department,LaurensPolice@gmail.com,SC,34.499542,-82.01785
Lexington Police Department,policedept@lexsc.com,SC,33.892556,-81.272851
Mauldin Police Department,gmiller@mauldinpolice.com,SC,34.892645,-82.372077
Moncks Corner Police Department,steve.young@monckscornersc.gov,SC,33.194794,-80.00659
Myrtle Beach Police Department,tvest@cityofmyrtlebeach.com,SC,33.697033,-78.88194
North Charleston Police Department,cwilliams@northcharleston.org,SC,32.87881,-80.01314
North Myrtle Beach Police Department,tdennis@nmb.us,SC,33.909269,-78.976675
Port Royal Police Department,prpd@portroyal.org,SC,32.358147,-80.68932
Seneca Police Department,info@senecapd.com,SC,34.748758,-83.061522
South Congaree Police Department,jshumpert@southcongaree.org,SC,33.9131037,-81.1244125
Union Police Department,publicsafetydir@cityofunion.org,SC,34.690429,-81.615891
York Police Department,arobinson@yorksc.gov,SC,34.97019,-81.183188
Aberdeen Police Department,206.apd@aberdeen.sd.us,SD,45.589254,-98.352175
Box Elder Police Department,chris.misselt@boxelder.us,SD,44.002349,-102.823801
Brandon Police Department,jsteffel@cityofbrandon.org,SD,43.667472,-96.795726
Huron Police Department,pio@huronpolice.com,SD,44.418265,-98.279422
Pierre Police Department,Jason.Jones@ci.pierre.sd.us,SD,44.354984,-100.30259
Rapid City Police Department,ChiefOfPolice@rcgov.org,SD,44.078087,-103.22213
Spearfish Police Department,Curt.Jacobs@cityofspearfish.com,SD,44.4894098,-103.8609691
Vermillion Police Department,info@vermillionpd.org,SD,42.779583,-96.93651
Watertown Police Department,ttoomey@watertownpd.com,SD,44.89872,-97.113434
Athens Police Department,police@cityofathenstn.com,TN,35.424471,-84.619962
Bristol Police Department,maustin@bristoltn.org,TN,36.510213,-82.299396
Chattanooga Police Department,emyzal@chattanooga.gov,TN,35.159186,-85.202296
Clarksville Police Department,david.crockarell@cityofclarksville.com,TN,36.500354,-87.380887
Collierville Police Department,dtownsend@colliervilletn.gov,TN,35.042213,-89.667854
Columbia Police Department,jhaywood@columbiatn.com,TN,35.615696,-87.077763
Cookeville Police Department,revans@cookeville-tn.gov,TN,36.140807,-85.496928
Dyersburg Police Department,sisbell@dyersburgtn.gov,TN,36.03224,-89.38953
Elizabethton Police Department,jshaw@elizabethtonpolice.org,TN,36.3471,-82.21435
Goodlettsville Police Department,ggoodwin@goodlettsville.gov,TN,36.169129,-86.78479
Jackson Police Department,tcorley@jacksontn.gov,TN,35.610466,-88.81519
Jefferson City Police Department,jeffersoncitypdfacebook@gmail.com,TN,36.048479,-83.440966
Johnson City Police Department,kturner@johnsoncitytn.org,TN,36.3211797,-82.3423915
Lawrenceburg Police Department,tips@lawrenceburgpolice.org,TN,35.220476,-87.396546
Lebanon Police Department,info@LebanonPD.org,TN,36.1955038,-86.2741424
Lewisburg Police Department,scott.braden@lewisburgtn.gov,TN,35.450912,-86.78779
Manchester Police Department,myother@cityofmanchestertn.com,TN,35.483685,-86.089195
Martin Police Department,"cfinch@martindps.org
",TN,36.303386,-88.720803
Maryville Police Department,tjcrisp@maryville-tn.gov,TN,35.688185,-83.922973
Memphis Police Department,mpd@memphispolice.org,TN,35.1488982,-90.0478828
Murfreesboro Police Department,mbowen@murfreesborotn.gov,TN,35.84415,-86.391716
Oak Ridge Police Department,ORPD@oakridgetn.gov,TN,36.01,-84.27
Oakland Police Department,cearl@oaklandtn.gov,TN,35.196993,-89.413803
